dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1673060400,2023-01-07 03:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,292.18,291.89,289.25,295.66,1012,67,2.02,31,1.8,,0.13,50,500,Rain,light rain,10n
1673064000,2023-01-07 04:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,292.18,291.89,289.25,295.66,1012,67,2.02,31,1.8,,0.13,50,500,Rain,light rain,10d
1673067600,2023-01-07 05:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,296.01,296.02,295.52,296.63,1014,64,2.64,18,2.33,,,5,800,Clear,sky is clear,01d
1673071200,2023-01-07 06:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,296.01,296.02,295.52,296.63,1014,64,2.64,18,2.33,,,5,800,Clear,sky is clear,01d
1673074800,2023-01-07 07:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,296.01,296.02,295.52,296.63,1014,64,2.64,18,2.33,,,5,800,Clear,sky is clear,01d
1673078400,2023-01-07 08:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.61,301.57,296,304.24,1014,57,0.24,357,0.81,,,3,800,Clear,sky is clear,01d
1673082000,2023-01-07 09:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.61,301.57,296,304.24,1014,57,0.24,357,0.81,,,3,800,Clear,sky is clear,01d
1673085600,2023-01-07 10:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.61,301.57,296,304.24,1014,57,0.24,357,0.81,,,3,800,Clear,sky is clear,01d
1673089200,2023-01-07 11:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,301.78,303.44,297.48,306.01,1009,59,5.1,212,4.71,,,5,800,Clear,sky is clear,01d
1673092800,2023-01-07 12:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,301.78,303.44,297.48,306.01,1009,59,5.1,212,4.71,,,5,800,Clear,sky is clear,01d
1673096400,2023-01-07 13:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,301.78,303.44,297.48,306.01,1009,59,5.1,212,4.71,,,5,800,Clear,sky is clear,01d
1673100000,2023-01-07 14:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,299.62,299.62,297.66,302.46,1009,68,6.02,217,5.62,,,8,800,Clear,sky is clear,01d
1673103600,2023-01-07 15:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,299.62,299.62,297.66,302.46,1009,68,6.02,217,5.62,,,8,800,Clear,sky is clear,01d
1673107200,2023-01-07 16:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,299.62,299.62,297.66,302.46,1009,68,6.02,217,5.62,,,8,800,Clear,sky is clear,01n
1673110800,2023-01-07 17:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.29,295.41,293.24,297.64,1010,71,3.82,225,3.7,,,7,800,Clear,sky is clear,01n
1673114400,2023-01-07 18:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.29,295.41,293.24,297.64,1010,71,3.82,225,3.7,,,7,800,Clear,sky is clear,01n
1673118000,2023-01-07 19:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.29,295.41,293.24,297.64,1010,71,3.82,225,3.7,,,7,800,Clear,sky is clear,01n
1673121600,2023-01-07 20:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.62,295.72,293.86,297.64,1011,69,3.73,161,3.54,,,31,802,Clouds,scattered clouds,03n
1673125200,2023-01-07 21:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.62,295.72,293.86,297.64,1011,69,3.73,161,3.54,,,31,802,Clouds,scattered clouds,03n
1673128800,2023-01-07 22:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.62,295.72,293.86,297.64,1011,69,3.73,161,3.54,,,31,802,Clouds,scattered clouds,03n
1673132400,2023-01-07 23:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.05,294.97,293.12,297.39,1010,64,1.15,162,1.23,,,87,804,Clouds,overcast clouds,04n
1673136000,2023-01-08 00:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.05,294.97,293.12,297.39,1010,64,1.15,162,1.23,,,87,804,Clouds,overcast clouds,04n
1673139600,2023-01-08 01:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.05,294.97,293.12,297.39,1010,64,1.15,162,1.23,,,87,804,Clouds,overcast clouds,04n
1673143200,2023-01-08 02:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.2,294.11,291.16,297.68,1011,67,2.79,80,2.81,,,100,804,Clouds,overcast clouds,04n
1673146800,2023-01-08 03:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.2,294.11,291.16,297.68,1011,67,2.79,80,2.81,,,100,804,Clouds,overcast clouds,04n
1673150400,2023-01-08 04:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.2,294.11,291.16,297.68,1011,67,2.79,80,2.81,,,100,804,Clouds,overcast clouds,04d
1673154000,2023-01-08 05:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,297.28,297.37,295.82,298.39,1013,62,4,45,3.54,,,4,800,Clear,sky is clear,01d
1673157600,2023-01-08 06:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,297.28,297.37,295.82,298.39,1013,62,4,45,3.54,,,4,800,Clear,sky is clear,01d
1673161200,2023-01-08 07:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,297.28,297.37,295.82,298.39,1013,62,4,45,3.54,,,4,800,Clear,sky is clear,01d
1673164800,2023-01-08 08:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.76,301.67,296.66,304.58,1013,56,1.37,272,1.72,,,5,800,Clear,sky is clear,01d
1673168400,2023-01-08 09:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.76,301.67,296.66,304.58,1013,56,1.37,272,1.72,,,5,800,Clear,sky is clear,01d
1673172000,2023-01-08 10:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.76,301.67,296.66,304.58,1013,56,1.37,272,1.72,,,5,800,Clear,sky is clear,01d
1673175600,2023-01-08 11:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,301.2,302.56,297.68,305.87,1009,59,6.13,223,5.91,,,0,800,Clear,sky is clear,01d
1673179200,2023-01-08 12:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,301.2,302.56,297.68,305.87,1009,59,6.13,223,5.91,,,0,800,Clear,sky is clear,01d
1673182800,2023-01-08 13:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,301.2,302.56,297.68,305.87,1009,59,6.13,223,5.91,,,0,800,Clear,sky is clear,01d
1673186400,2023-01-08 14:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.9,299.31,297.43,300.39,1009,68,6.06,221,6.08,,,2,800,Clear,sky is clear,01d
1673190000,2023-01-08 15:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.9,299.31,297.43,300.39,1009,68,6.06,221,6.08,,,2,800,Clear,sky is clear,01d
1673193600,2023-01-08 16:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.9,299.31,297.43,300.39,1009,68,6.06,221,6.08,,,2,800,Clear,sky is clear,01n
1673197200,2023-01-08 17:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.43,295.52,293.03,297.44,1011,69,4.32,189,4.02,,,100,804,Clouds,overcast clouds,04n
1673200800,2023-01-08 18:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.43,295.52,293.03,297.44,1011,69,4.32,189,4.02,,,100,804,Clouds,overcast clouds,04n
1673204400,2023-01-08 19:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.43,295.52,293.03,297.44,1011,69,4.32,189,4.02,,,100,804,Clouds,overcast clouds,04n
1673208000,2023-01-08 20:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.3,294.19,291.91,297.3,1012,66,4.04,172,3.52,,,58,803,Clouds,broken clouds,04n
1673211600,2023-01-08 21:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.3,294.19,291.91,297.3,1012,66,4.04,172,3.52,,,58,803,Clouds,broken clouds,04n
1673215200,2023-01-08 22:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.3,294.19,291.91,297.3,1012,66,4.04,172,3.52,,,58,803,Clouds,broken clouds,04n
1673218800,2023-01-08 23:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.23,293.02,291.2,296.57,1012,66,0.19,143,0.44,,,94,804,Clouds,overcast clouds,04n
1673222400,2023-01-09 00:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.23,293.02,291.2,296.57,1012,66,0.19,143,0.44,,,94,804,Clouds,overcast clouds,04n
1673226000,2023-01-09 01:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.23,293.02,291.2,296.57,1012,66,0.19,143,0.44,,,94,804,Clouds,overcast clouds,04n
1673229600,2023-01-09 02:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.18,292.96,290.11,296.3,1013,66,1.87,312,2.1,,2.06,96,500,Rain,light rain,10n
1673233200,2023-01-09 03:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.18,292.96,290.11,296.3,1013,66,1.87,312,2.1,,2.06,96,500,Rain,light rain,10n
1673236800,2023-01-09 04:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.18,292.96,290.11,296.3,1013,66,1.87,312,2.1,,2.06,96,500,Rain,light rain,10d
1673240400,2023-01-09 05:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.07,295.15,294.6,295.53,1015,70,3.37,358,3.01,,,99,804,Clouds,overcast clouds,04d
1673244000,2023-01-09 06:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.07,295.15,294.6,295.53,1015,70,3.37,358,3.01,,,99,804,Clouds,overcast clouds,04d
1673247600,2023-01-09 07:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.07,295.15,294.6,295.53,1015,70,3.37,358,3.01,,,99,804,Clouds,overcast clouds,04d
1673251200,2023-01-09 08:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.12,301.34,296.22,304.5,1014,62,0.8,224,0.92,,0.38,79,500,Rain,light rain,10d
1673254800,2023-01-09 09:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.12,301.34,296.22,304.5,1014,62,0.8,224,0.92,,0.38,79,500,Rain,light rain,10d
1673258400,2023-01-09 10:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,300.12,301.34,296.22,304.5,1014,62,0.8,224,0.92,,0.38,79,500,Rain,light rain,10d
1673262000,2023-01-09 11:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.67,298.79,297.44,301.72,1010,58,4.01,201,3.91,,,91,804,Clouds,overcast clouds,04d
1673265600,2023-01-09 12:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.67,298.79,297.44,301.72,1010,58,4.01,201,3.91,,,91,804,Clouds,overcast clouds,04d
1673269200,2023-01-09 13:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.67,298.79,297.44,301.72,1010,58,4.01,201,3.91,,,91,804,Clouds,overcast clouds,04d
1673272800,2023-01-09 14:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.34,298.43,297.36,300.46,1011,58,3.64,185,3.23,,,57,803,Clouds,broken clouds,04d
1673276400,2023-01-09 15:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.34,298.43,297.36,300.46,1011,58,3.64,185,3.23,,,57,803,Clouds,broken clouds,04d
1673280000,2023-01-09 16:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.34,298.43,297.36,300.46,1011,58,3.64,185,3.23,,,57,803,Clouds,broken clouds,04n
1673283600,2023-01-09 17:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.62,295.65,293.65,297.47,1012,66,3.1,188,3.11,,,42,802,Clouds,scattered clouds,03n
1673287200,2023-01-09 18:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.62,295.65,293.65,297.47,1012,66,3.1,188,3.11,,,42,802,Clouds,scattered clouds,03n
1673290800,2023-01-09 19:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.62,295.65,293.65,297.47,1012,66,3.1,188,3.11,,,42,802,Clouds,scattered clouds,03n
1673294400,2023-01-09 20:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.65,294.68,292.05,297.47,1013,70,4.4,147,4.44,,,81,803,Clouds,broken clouds,04n
1673298000,2023-01-09 21:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.65,294.68,292.05,297.47,1013,70,4.4,147,4.44,,,81,803,Clouds,broken clouds,04n
1673301600,2023-01-09 22:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.65,294.68,292.05,297.47,1013,70,4.4,147,4.44,,,81,803,Clouds,broken clouds,04n
1673305200,2023-01-09 23:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.99,293.83,291.09,296.91,1012,65,2.88,152,2.76,,,8,800,Clear,sky is clear,01n
1673308800,2023-01-10 00:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.99,293.83,291.09,296.91,1012,65,2.88,152,2.76,,,8,800,Clear,sky is clear,01n
1673312400,2023-01-10 01:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.99,293.83,291.09,296.91,1012,65,2.88,152,2.76,,,8,800,Clear,sky is clear,01n
1673316000,2023-01-10 02:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.18,293.01,290.61,296.03,1014,68,3.08,180,3.32,,2.13,34,500,Rain,light rain,10n
1673319600,2023-01-10 03:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.18,293.01,290.61,296.03,1014,68,3.08,180,3.32,,2.13,34,500,Rain,light rain,10n
1673323200,2023-01-10 04:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,293.18,293.01,290.61,296.03,1014,68,3.08,180,3.32,,2.13,34,500,Rain,light rain,10d
1673326800,2023-01-10 05:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.99,296,295.53,296.61,1015,64,4.48,177,4.1,,,23,801,Clouds,few clouds,02d
1673330400,2023-01-10 06:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.99,296,295.53,296.61,1015,64,4.48,177,4.1,,,23,801,Clouds,few clouds,02d
1673334000,2023-01-10 07:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.99,296,295.53,296.61,1015,64,4.48,177,4.1,,,23,801,Clouds,few clouds,02d
1673337600,2023-01-10 08:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,299.98,301.36,296.13,304.11,1015,65,2.48,198,2.4,,2.63,29,500,Rain,light rain,10d
1673341200,2023-01-10 09:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,299.98,301.36,296.13,304.11,1015,65,2.48,198,2.4,,2.63,29,500,Rain,light rain,10d
1673344800,2023-01-10 10:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,299.98,301.36,296.13,304.11,1015,65,2.48,198,2.4,,2.63,29,500,Rain,light rain,10d
1673348400,2023-01-10 11:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.65,298.95,296.57,300.59,1012,65,5.65,220,5.35,,,19,801,Clouds,few clouds,02d
1673352000,2023-01-10 12:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.65,298.95,296.57,300.59,1012,65,5.65,220,5.35,,,19,801,Clouds,few clouds,02d
1673355600,2023-01-10 13:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,298.65,298.95,296.57,300.59,1012,65,5.65,220,5.35,,,19,801,Clouds,few clouds,02d
1673359200,2023-01-10 14:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,297.72,297.98,296.7,299.58,1012,67,5.77,218,5.51,,,20,801,Clouds,few clouds,02d
1673362800,2023-01-10 15:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,297.72,297.98,296.7,299.58,1012,67,5.77,218,5.51,,,20,801,Clouds,few clouds,02d
1673366400,2023-01-10 16:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,297.72,297.98,296.7,299.58,1012,67,5.77,218,5.51,,,20,801,Clouds,few clouds,02n
1673370000,2023-01-10 17:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.24,295.31,292.73,296.61,1013,69,5.28,232,4.87,,,42,802,Clouds,scattered clouds,03n
1673373600,2023-01-10 18:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.24,295.31,292.73,296.61,1013,69,5.28,232,4.87,,,42,802,Clouds,scattered clouds,03n
1673377200,2023-01-10 19:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,295.24,295.31,292.73,296.61,1013,69,5.28,232,4.87,,,42,802,Clouds,scattered clouds,03n
1673380800,2023-01-10 20:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.58,294.61,291.96,296.58,1013,70,5.51,191,5.8,,0.38,76,500,Rain,light rain,10n
1673384400,2023-01-10 21:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.58,294.61,291.96,296.58,1013,70,5.51,191,5.8,,0.38,76,500,Rain,light rain,10n
1673388000,2023-01-10 22:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.58,294.61,291.96,296.58,1013,70,5.51,191,5.8,,0.38,76,500,Rain,light rain,10n
1673391600,2023-01-10 23:00:00 +0000 UTC,10800,Custom location,0.629072,33.640099,294.05,293.95,291.59,296.55,1012,67,4.62,169,4.9,,,100,804,Clouds,overcast clouds,04n
1672531200,2023-01-11 00:00:00 +0000 UTC,10801,Custom location,0.629072,33.640099,291.82,292.09,1014,90,291.82,291.82,1.23,124,1.4,,,84,803,Clouds,broken clouds,04n
1672534800,2023-01-11 01:00:00 +0000 UTC,10802,Custom location,0.629072,33.640099,291.89,292.17,1013,90,291.89,291.89,1.85,119,2.12,,,100,804,Clouds,overcast clouds,04n
1672538400,2023-01-11 02:00:00 +0000 UTC,10803,Custom location,0.629072,33.640099,291.99,292.25,1014,89,291.99,291.99,2.05,125,2.94,,,99,804,Clouds,overcast clouds,04n
1672542000,2023-01-11 03:00:00 +0000 UTC,10804,Custom location,0.629072,33.640099,291.98,292.27,1014,90,291.98,291.98,2.23,137,3.46,,,98,804,Clouds,overcast clouds,04n
1672545600,2023-01-11 04:00:00 +0000 UTC,10805,Custom location,0.629072,33.640099,291.98,292.24,1015,89,291.98,291.98,2.33,131,4,,,99,804,Clouds,overcast clouds,04d
1672549200,2023-01-11 05:00:00 +0000 UTC,10806,Custom location,0.629072,33.640099,293.02,293.31,1015,86,293.02,293.02,2.39,122,4.75,,,99,804,Clouds,overcast clouds,04d
1672552800,2023-01-11 06:00:00 +0000 UTC,10807,Custom location,0.629072,33.640099,295.07,295.33,1015,77,295.07,295.07,2.51,115,3.81,0.18,,99,500,Rain,light rain,10d
1672556400,2023-01-11 07:00:00 +0000 UTC,10808,Custom location,0.629072,33.640099,296.21,296.48,1015,73,296.21,296.21,2.1,124,2.72,1.13,,100,501,Rain,moderate rain,10d
1672560000,2023-01-11 08:00:00 +0000 UTC,10809,Custom location,0.629072,33.640099,298.15,298.38,1014,64,298.15,298.15,2.1,151,2.4,0.64,,100,500,Rain,light rain,10d
1672563600,2023-01-11 09:00:00 +0000 UTC,10810,Custom location,0.629072,33.640099,298.23,298.54,1013,67,298.23,298.23,2.02,183,2.5,0.69,,100,500,Rain,light rain,10d
1672567200,2023-01-11 10:00:00 +0000 UTC,10811,Custom location,0.629072,33.640099,300.22,300.96,1012,55,300.22,300.22,2.87,195,2.13,0.39,,100,500,Rain,light rain,10d
1672570800,2023-01-11 11:00:00 +0000 UTC,10812,Custom location,0.629072,33.640099,299.74,299.74,1011,59,299.74,299.74,3.65,214,2.78,0.5,,100,500,Rain,light rain,10d
1672574400,2023-01-11 12:00:00 +0000 UTC,10813,Custom location,0.629072,33.640099,299.37,299.37,1011,60,299.37,299.37,4.13,224,3.35,0.16,,100,500,Rain,light rain,10d
1672578000,2023-01-11 13:00:00 +0000 UTC,10814,Custom location,0.629072,33.640099,298.64,298.92,1010,64,298.64,298.64,3.23,241,2.64,0.29,,100,500,Rain,light rain,10d
1672581600,2023-01-11 14:00:00 +0000 UTC,10815,Custom location,0.629072,33.640099,297.82,298.09,1011,67,297.82,297.82,1.85,230,2.04,0.65,,100,500,Rain,light rain,10d
1672585200,2023-01-11 15:00:00 +0000 UTC,10816,Custom location,0.629072,33.640099,297.01,297.44,1011,76,297.01,297.01,1.2,198,1.53,0.59,,96,500,Rain,light rain,10d
1672588800,2023-01-11 16:00:00 +0000 UTC,10817,Custom location,0.629072,33.640099,294.66,294.96,1012,80,294.66,294.66,1.56,223,1.6,,,97,804,Clouds,overcast clouds,04n
1672592400,2023-01-11 17:00:00 +0000 UTC,10818,Custom location,0.629072,33.640099,293.85,294.14,1012,83,293.85,293.85,1.86,193,1.9,,,97,804,Clouds,overcast clouds,04n
1672596000,2023-01-11 18:00:00 +0000 UTC,10819,Custom location,0.629072,33.640099,293.89,294.19,1013,83,293.89,293.89,1.39,184,1.42,,,98,804,Clouds,overcast clouds,04n
1672599600,2023-01-11 19:00:00 +0000 UTC,10820,Custom location,0.629072,33.640099,293.2,293.48,1014,85,293.2,293.2,1.14,169,1.18,0.17,,100,500,Rain,light rain,10n
1672603200,2023-01-11 20:00:00 +0000 UTC,10821,Custom location,0.629072,33.640099,293.13,293.38,1014,84,293.13,293.13,1.09,183,1.15,,,100,804,Clouds,overcast clouds,04n
1672606800,2023-01-11 21:00:00 +0000 UTC,10822,Custom location,0.629072,33.640099,293.08,293.32,1014,84,293.08,293.08,1.3,165,1.39,0.15,,100,500,Rain,light rain,10n
1672610400,2023-01-11 22:00:00 +0000 UTC,10823,Custom location,0.629072,33.640099,291.91,292.24,1014,92,291.91,291.91,1,201,1.1,1.31,,97,501,Rain,moderate rain,10n
1672614000,2023-01-11 23:00:00 +0000 UTC,10824,Custom location,0.629072,33.640099,292.31,292.55,1014,87,292.31,292.31,0.13,108,0.39,0.9,,100,500,Rain,light rain,10n
1672617600,2023-01-12 00:00:00 +0000 UTC,10825,Custom location,0.629072,33.640099,291.83,292.1,1013,90,291.83,291.83,0.75,321,0.94,1.11,,100,501,Rain,moderate rain,10n
1672621200,2023-01-12 01:00:00 +0000 UTC,10826,Custom location,0.629072,33.640099,291.42,291.73,1014,93,291.42,291.42,0.91,333,0.98,1.61,,100,501,Rain,moderate rain,10n
1672624800,2023-01-12 02:00:00 +0000 UTC,10827,Custom location,0.629072,33.640099,290.89,291.2,1014,95,290.89,290.89,0.69,22,1.19,1.52,,100,501,Rain,moderate rain,10n
1672628400,2023-01-12 03:00:00 +0000 UTC,10828,Custom location,0.629072,33.640099,290.77,291.07,1015,95,290.77,290.77,0.4,164,0.58,1.13,,100,501,Rain,moderate rain,10n
1672632000,2023-01-12 04:00:00 +0000 UTC,10829,Custom location,0.629072,33.640099,290.77,291.09,1015,96,290.77,290.77,0.84,208,0.82,1.31,,100,501,Rain,moderate rain,10d
1672635600,2023-01-12 05:00:00 +0000 UTC,10830,Custom location,0.629072,33.640099,292.34,292.69,1016,91,292.34,292.34,1.05,229,1.32,0.84,,93,500,Rain,light rain,10d
1672639200,2023-01-12 06:00:00 +0000 UTC,10831,Custom location,0.629072,33.640099,294.55,294.89,1016,82,294.55,294.55,1.58,261,1.57,,,81,803,Clouds,broken clouds,04d
1672642800,2023-01-12 07:00:00 +0000 UTC,10832,Custom location,0.629072,33.640099,296.29,296.64,1015,76,296.29,296.29,1.29,248,1.41,0.75,,21,500,Rain,light rain,10d
1672646400,2023-01-12 08:00:00 +0000 UTC,10833,Custom location,0.629072,33.640099,297.54,297.84,1015,69,297.54,297.54,2.1,248,2.3,1.18,,27,501,Rain,moderate rain,10d
1672650000,2023-01-12 09:00:00 +0000 UTC,10834,Custom location,0.629072,33.640099,298.35,298.65,1014,66,298.35,298.35,2.59,265,2.3,0.65,,27,500,Rain,light rain,10d
